date,price
24/03/2015,1791
25/03/2015,1775
26/03/2015,1789
27/03/2015,1782
30/03/2015,1797.5
31/03/2015,1785
01/04/2015,1778
02/04/2015,1782
07/04/2015,1784
08/04/2015,1771
09/04/2015,1762.5
10/04/2015,1765
13/04/2015,1765
14/04/2015,1789
15/04/2015,1812
16/04/2015,1820
17/04/2015,1815
20/04/2015,1810
21/04/2015,1816
22/04/2015,1806
23/04/2015,1777.5
24/04/2015,1822.5
27/04/2015,1837
28/04/2015,1874
29/04/2015,1883
30/04/2015,1925
01/05/2015,1910
05/05/2015,1978
06/05/2015,1921
07/05/2015,1883
08/05/2015,1889
11/05/2015,1879
12/05/2015,1895.5
13/05/2015,1882
14/05/2015,1868
15/05/2015,1853
18/05/2015,1821
19/05/2015,1789
20/05/2015,1783.5
21/05/2015,1773
22/05/2015,1768
26/05/2015,1752
27/05/2015,1738
28/05/2015,1776.5
29/05/2015,1740
01/06/2015,1762
02/06/2015,1740.5
03/06/2015,1752
04/06/2015,1743
05/06/2015,1750
08/06/2015,1750
09/06/2015,1750
10/06/2015,1759
11/06/2015,1750
12/06/2015,1739
15/06/2015,1717
16/06/2015,1707
17/06/2015,1704.5
18/06/2015,1701
19/06/2015,1691.5
22/06/2015,1709
23/06/2015,1725
24/06/2015,1716
25/06/2015,1723
26/06/2015,1704
29/06/2015,1701
30/06/2015,1691
01/07/2015,1727
02/07/2015,1724
03/07/2015,1710
06/07/2015,1695
07/07/2015,1674
08/07/2015,1671
09/07/2015,1700
10/07/2015,1699
13/07/2015,1713
14/07/2015,1707
15/07/2015,1718
16/07/2015,1716
17/07/2015,1697
20/07/2015,1689
21/07/2015,1661
22/07/2015,1659
23/07/2015,1636
24/07/2015,1642.5
27/07/2015,1639
28/07/2015,1655
29/07/2015,1662.5
30/07/2015,1643
31/07/2015,1618
03/08/2015,1612
04/08/2015,1617
05/08/2015,1595
06/08/2015,1592.5
07/08/2015,1589
10/08/2015,1618.5
11/08/2015,1587
12/08/2015,1589
13/08/2015,1574
14/08/2015,1580.5
17/08/2015,1568
18/08/2015,1554
19/08/2015,1556.5
20/08/2015,1575
21/08/2015,1548
24/08/2015,1521
25/08/2015,1557
26/08/2015,1531.5
27/08/2015,1560
28/08/2015,1603
01/09/2015,1603
02/09/2015,1600
03/09/2015,1630
04/09/2015,1608
07/09/2015,1600.5
08/09/2015,1631
09/09/2015,1630
10/09/2015,1637.5
11/09/2015,1640
14/09/2015,1621
15/09/2015,1613.5
16/09/2015,1626.5
17/09/2015,1632
18/09/2015,1624
21/09/2015,1616
22/09/2015,1589
23/09/2015,1577
24/09/2015,1579
25/09/2015,1567
28/09/2015,1551
29/09/2015,1564
30/09/2015,1577
01/10/2015,1566
02/10/2015,1558
05/10/2015,1564.5
06/10/2015,1553
07/10/2015,1577
08/10/2015,1561
09/10/2015,1613
12/10/2015,1594
13/10/2015,1594
14/10/2015,1593
15/10/2015,1574
16/10/2015,1572.5
19/10/2015,1549.5
20/10/2015,1545
21/10/2015,1515
22/10/2015,1490
23/10/2015,1496
26/10/2015,1479
27/10/2015,1476
28/10/2015,1483
29/10/2015,1470
30/10/2015,1478.5
02/11/2015,1493
03/11/2015,1501
04/11/2015,1504
05/11/2015,1507
06/11/2015,1523
09/11/2015,1512
10/11/2015,1508
11/11/2015,1518
12/11/2015,1492
13/11/2015,1491
16/11/2015,1467
17/11/2015,1474
18/11/2015,1472
19/11/2015,1466
20/11/2015,1447
23/11/2015,1435.5
24/11/2015,1446
25/11/2015,1460
26/11/2015,1501
27/11/2015,1457.5
30/11/2015,1446
01/12/2015,1469
02/12/2015,1485.5
03/12/2015,1473
04/12/2015,1514.5
07/12/2015,1485
08/12/2015,1477
09/12/2015,1490
10/12/2015,1491
11/12/2015,1482
14/12/2015,1491.5
15/12/2015,1471
16/12/2015,1486
17/12/2015,1476
18/12/2015,1505.5
21/12/2015,1513
22/12/2015,1507
23/12/2015,1536
24/12/2015,1533
29/12/2015,1535
30/12/2015,1528
31/12/2015,1507
04/01/2016,1473
05/01/2016,1463
06/01/2016,1475
07/01/2016,1475
08/01/2016,1492.5
11/01/2016,1460
12/01/2016,1450
13/01/2016,1462
14/01/2016,1482.5
15/01/2016,1473
18/01/2016,1480
19/01/2016,1481
20/01/2016,1469
21/01/2016,1482
22/01/2016,1481.5
25/01/2016,1476
26/01/2016,1495
27/01/2016,1526
28/01/2016,1513.5
29/01/2016,1519
01/02/2016,1521
02/02/2016,1501
03/02/2016,1525
04/02/2016,1534.5
05/02/2016,1499
08/02/2016,1502
09/02/2016,1481
10/02/2016,1480
11/02/2016,1484.5
12/02/2016,1500
15/02/2016,1511
16/02/2016,1522
17/02/2016,1519
18/02/2016,1517
19/02/2016,1549
22/02/2016,1574
23/02/2016,1548
24/02/2016,1567
25/02/2016,1557
26/02/2016,1560
29/02/2016,1573
01/03/2016,1573
02/03/2016,1590.5
03/03/2016,1577
04/03/2016,1587
07/03/2016,1599.5
08/03/2016,1568
09/03/2016,1582
10/03/2016,1560
11/03/2016,1561.5
14/03/2016,1542.5
15/03/2016,1520
16/03/2016,1509
17/03/2016,1529
18/03/2016,1521
21/03/2016,1512
22/03/2016,1500.5
23/03/2016,1479.5
24/03/2016,1475.5
29/03/2016,1489
30/03/2016,1496
31/03/2016,1520
01/04/2016,1536
04/04/2016,1536
05/04/2016,1522
06/04/2016,1515
07/04/2016,1503.5
08/04/2016,1520
11/04/2016,1508.5
12/04/2016,1533
13/04/2016,1559
14/04/2016,1559.5
15/04/2016,1555.5
18/04/2016,1570
19/04/2016,1587
20/04/2016,1622
21/04/2016,1635
22/04/2016,1652.5
25/04/2016,1655
26/04/2016,1648
27/04/2016,1642
28/04/2016,1665
29/04/2016,1679
03/05/2016,1633
04/05/2016,1633.5
05/05/2016,1608.5
06/05/2016,1598
09/05/2016,1561
10/05/2016,1554
11/05/2016,1564
12/05/2016,1545
13/05/2016,1535.5
16/05/2016,1548
17/05/2016,1545
18/05/2016,1551.5
19/05/2016,1545
20/05/2016,1547
23/05/2016,1554
24/05/2016,1556
25/05/2016,1544
26/05/2016,1555.5
27/05/2016,1556
31/05/2016,1556
01/06/2016,1569
02/06/2016,1540
03/06/2016,1544
06/06/2016,1552.5
07/06/2016,1564
08/06/2016,1604
09/06/2016,1577
10/06/2016,1573
13/06/2016,1600
14/06/2016,1610
15/06/2016,1626
16/06/2016,1604
17/06/2016,1615
20/06/2016,1633
21/06/2016,1635.5
22/06/2016,1634
23/06/2016,1642
24/06/2016,1617.5
27/06/2016,1596
28/06/2016,1624
29/06/2016,1635.5
30/06/2016,1649
01/07/2016,1664.5
04/07/2016,1649.5
05/07/2016,1655
06/07/2016,1653
07/07/2016,1638
08/07/2016,1663
11/07/2016,1652
12/07/2016,1676
13/07/2016,1673
14/07/2016,1683
15/07/2016,1669
18/07/2016,1659
19/07/2016,1647
20/07/2016,1625
21/07/2016,1601
22/07/2016,1611
25/07/2016,1605
26/07/2016,1592
27/07/2016,1592
28/07/2016,1609
29/07/2016,1644
01/08/2016,1635
02/08/2016,1625
03/08/2016,1642
04/08/2016,1622.5
05/08/2016,1645
08/08/2016,1643
09/08/2016,1642
10/08/2016,1647
11/08/2016,1653
12/08/2016,1655
15/08/2016,1676
16/08/2016,1693
17/08/2016,1694
18/08/2016,1683
19/08/2016,1667
22/08/2016,1667
23/08/2016,1669
24/08/2016,1646
25/08/2016,1644.5
26/08/2016,1642.5
30/08/2016,1630
31/08/2016,1614
01/09/2016,1615
02/09/2016,1594
05/09/2016,1580
06/09/2016,1589
07/09/2016,1593
08/09/2016,1590.5
09/09/2016,1578.5
12/09/2016,1568
13/09/2016,1565
14/09/2016,1586
15/09/2016,1572
16/09/2016,1575.5
19/09/2016,1583
20/09/2016,1577
21/09/2016,1584
22/09/2016,1633
23/09/2016,1637
26/09/2016,1661
27/09/2016,1651
28/09/2016,1665
29/09/2016,1671
30/09/2016,1673
03/10/2016,1678
04/10/2016,1669
05/10/2016,1675
06/10/2016,1677
07/10/2016,1675
10/10/2016,1690.5
11/10/2016,1679
12/10/2016,1685
13/10/2016,1692
14/10/2016,1675
17/10/2016,1660.5
18/10/2016,1642
19/10/2016,1631.5
20/10/2016,1612
21/10/2016,1625
24/10/2016,1630.5
25/10/2016,1669
26/10/2016,1679
27/10/2016,1699
28/10/2016,1719
31/10/2016,1734
01/11/2016,1735
02/11/2016,1726.5
03/11/2016,1731
04/11/2016,1722
07/11/2016,1727
08/11/2016,1731
09/11/2016,1753
10/11/2016,1770
11/11/2016,1745
14/11/2016,1735
15/11/2016,1735
16/11/2016,1697
17/11/2016,1688
18/11/2016,1694
21/11/2016,1722
22/11/2016,1760
23/11/2016,1778
24/11/2016,1770
25/11/2016,1757
28/11/2016,1747
29/11/2016,1721
30/11/2016,1732
01/12/2016,1722
02/12/2016,1714.5
05/12/2016,1734.5
06/12/2016,1709
07/12/2016,1707
08/12/2016,1724
09/12/2016,1750
12/12/2016,1731
13/12/2016,1741
14/12/2016,1746
15/12/2016,1735.5
16/12/2016,1717
19/12/2016,1712
20/12/2016,1721
21/12/2016,1725
22/12/2016,1722
23/12/2016,1719
28/12/2016,1705
29/12/2016,1679
30/12/2016,1693
03/01/2017,1687
04/01/2017,1685
05/01/2017,1702.5
06/01/2017,1713
09/01/2017,1726
10/01/2017,1749
11/01/2017,1758
12/01/2017,1790
13/01/2017,1809
16/01/2017,1792
17/01/2017,1798
18/01/2017,1834.5
19/01/2017,1826
20/01/2017,1845
23/01/2017,1849.5
24/01/2017,1867
25/01/2017,1833.5
26/01/2017,1820
27/01/2017,1816
30/01/2017,1802
31/01/2017,1819
01/02/2017,1819
02/02/2017,1829
03/02/2017,1834.5
06/02/2017,1834.5
07/02/2017,1831
08/02/2017,1847.5
09/02/2017,1850
10/02/2017,1874
13/02/2017,1871
14/02/2017,1887
15/02/2017,1913
16/02/2017,1897
17/02/2017,1880
20/02/2017,1900
21/02/2017,1886
22/02/2017,1884.5
23/02/2017,1867
24/02/2017,1885
27/02/2017,1900
28/02/2017,1924
01/03/2017,1949
02/03/2017,1911
03/03/2017,1892
06/03/2017,1876.5
07/03/2017,1876
08/03/2017,1877
09/03/2017,1868
10/03/2017,1880
13/03/2017,1881
14/03/2017,1860
15/03/2017,1887
16/03/2017,1900
17/03/2017,1914
20/03/2017,1922
21/03/2017,1927
22/03/2017,1922
23/03/2017,1933.5
24/03/2017,1939
27/03/2017,1930
28/03/2017,1944
29/03/2017,1960
30/03/2017,1972
31/03/2017,1962.5
03/04/2017,1952
04/04/2017,1938
05/04/2017,1961
06/04/2017,1953
07/04/2017,1962
10/04/2017,1926.5
11/04/2017,1921
12/04/2017,1898
13/04/2017,1909
18/04/2017,1892
19/04/2017,1903
20/04/2017,1943
21/04/2017,1933.5
24/04/2017,1946
25/04/2017,1963
26/04/2017,1964.5
27/04/2017,1924
28/04/2017,1911.5
02/05/2017,1929.5
03/05/2017,1924
04/05/2017,1913
05/05/2017,1903
08/05/2017,1879
09/05/2017,1870
10/05/2017,1865
11/05/2017,1875
12/05/2017,1891
15/05/2017,1905.5
16/05/2017,1923
17/05/2017,1924.5
18/05/2017,1923
19/05/2017,1943.5
22/05/2017,1938
23/05/2017,1943
24/05/2017,1945
25/05/2017,1960
26/05/2017,1951
30/05/2017,1926
31/05/2017,1928
01/06/2017,1927
02/06/2017,1931
05/06/2017,1903
06/06/2017,1901
07/06/2017,1906
08/06/2017,1902.5
09/06/2017,1907
12/06/2017,1889
13/06/2017,1889
14/06/2017,1882.5
15/06/2017,1872
16/06/2017,1867
19/06/2017,1886.5
20/06/2017,1886.5
21/06/2017,1867
22/06/2017,1870
23/06/2017,1865
26/06/2017,1862
27/06/2017,1883
28/06/2017,1896
29/06/2017,1915
30/06/2017,1919
03/07/2017,1927
04/07/2017,1928
05/07/2017,1929
06/07/2017,1944
07/07/2017,1930
10/07/2017,1897
11/07/2017,1900
12/07/2017,1889
13/07/2017,1923
14/07/2017,1927
17/07/2017,1918
18/07/2017,1931
19/07/2017,1920
20/07/2017,1917
21/07/2017,1915
24/07/2017,1912
25/07/2017,1930
26/07/2017,1942
27/07/2017,1938
28/07/2017,1907
31/07/2017,1918
01/08/2017,1907
02/08/2017,1926
03/08/2017,1916
04/08/2017,1910.5
07/08/2017,1964
08/08/2017,2030
09/08/2017,2027.5
10/08/2017,2037
11/08/2017,2042.5
14/08/2017,2023
15/08/2017,2049
16/08/2017,2094
17/08/2017,2076
18/08/2017,2062
21/08/2017,2081
22/08/2017,2075
23/08/2017,2097
24/08/2017,2106
25/08/2017,2070
29/08/2017,2095
30/08/2017,2087.5
31/08/2017,2117
01/09/2017,2136
04/09/2017,2119.5
05/09/2017,2096
06/09/2017,2104.5
07/09/2017,2107
08/09/2017,2099
11/09/2017,2122
12/09/2017,2137
13/09/2017,2110
14/09/2017,2098
15/09/2017,2086
18/09/2017,2089.5
19/09/2017,2125
20/09/2017,2177
21/09/2017,2171
22/09/2017,2158
25/09/2017,2148
26/09/2017,2126
27/09/2017,2131.5
28/09/2017,2131
29/09/2017,2102
02/10/2017,2101
03/10/2017,2131
04/10/2017,2166
05/10/2017,2171.5
06/10/2017,2153
09/10/2017,2173.5
10/10/2017,2163
11/10/2017,2130
12/10/2017,2146.5
13/10/2017,2133.5
16/10/2017,2136
17/10/2017,2140
18/10/2017,2121
19/10/2017,2153
20/10/2017,2136
23/10/2017,2137
24/10/2017,2155
25/10/2017,2186
26/10/2017,2190
27/10/2017,2168
30/10/2017,2163
31/10/2017,2160
01/11/2017,2185
02/11/2017,2173.5
03/11/2017,2185
06/11/2017,2171
07/11/2017,2132
08/11/2017,2109
09/11/2017,2093
10/11/2017,2101
13/11/2017,2108
14/11/2017,2082
15/11/2017,2106
16/11/2017,2102
17/11/2017,2104
20/11/2017,2086
21/11/2017,2082
22/11/2017,2107
23/11/2017,2113
24/11/2017,2132
27/11/2017,2135
28/11/2017,2102.5
29/11/2017,2068
30/11/2017,2048
01/12/2017,2074.5
04/12/2017,2069
05/12/2017,2052
06/12/2017,2019
